feature,total_freq,doc_freq,prevalence,entropy,entropy_norm,gini,idf_like,idf_norm,weighted_score,prior_mult,final_raw,variant_likelihood,label
ā̊ for v,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ā̊ for å,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ā̊ for ā,96.0,10.0,1.0,3.015880936400478,0.9078706252077196,0.35,-0.0953101798043249,-0.04139268515822505,0.6582587535281962,1.0,0.6582587535281962,0.7210251775116879,variant
ā̊ for āi,4.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ā̊ for ō,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ā̊ for ạ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ā̊ inserted,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ą deleted,10.0,3.0,0.3,1.5709505944546684,0.47290325063701755,0.72,0.9162907318741551,0.3979400086720376,0.46291681396006,1.0,0.46291681396006,0.4446035699074378,reading
ą for a,17.0,8.0,0.8,2.866587105828959,0.862928704038116,0.3823529411764707,0.10536051565782635,0.04575749056067514,0.598184034887748,1.0,0.598184034887748,0.6431595833322248,variant
ą for i,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ą for m,6.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ą for u,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ą for ā,6.0,3.0,0.3,1.4591479170272448,0.43924729113581873,0.7666666666666667,0.9162907318741551,0.3979400086720376,0.466169490751427,1.0,0.466169490751427,0.44942775730928997,reading
ą for āi,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ą for ā̊,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
ą for ą̇,1299.0,3.0,0.3,1.0743279287826897,0.323404931743147,0.8000769822940723,0.9162907318741551,0.3979400086720376,0.44556147981011046,1.0,0.44556147981011046,0.41906054834280154,reading
ą for ī,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ą for ō,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ą for ū,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ą for ə,9.0,5.0,0.5,2.113283334294875,0.63616167295955,0.6333333333333333,0.5108256237659907,0.22184874961635637,0.5256510640156743,1.0,0.5256510640156743,0.5384008253422982,reading
ą inserted,5.0,2.0,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.5228787452803376,0.41776231461046287,1.0,0.41776231461046287,0.37908679591910466,reading
ą̇ inserted,6.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ē deleted,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
ē for a,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
ē for aē,5.0,4.0,0.4,1.9219280948873623,0.5785580060704263,0.6599999999999999,0.6931471805599453,0.30102999566398114,0.4947940008672037,1.0,0.4947940008672037,0.4921916361673134,reading
ē for e,46.0,9.0,0.9,2.9178123068620607,0.8783490260829971,0.39130434782608703,0.0,0.0,0.632413343477271,1.0,0.632413343477271,0.6887924761167333,variant
ē for i,11.0,6.0,0.6,2.5503407095463886,0.7677290527364241,0.44545454545454544,0.3566749439387324,0.15490195998574316,0.5365311935456039,1.0,0.5365311935456039,0.554578455634306,reading
ē for ī,15.0,5.0,0.5,2.256564762130954,0.6792936805597738,0.58,0.5108256237659907,0.22184874961635637,0.5231007325823969,1.0,0.5231007325823969,0.5345957312019882,reading
ē for ō,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ē for ə̄,32.0,6.0,0.6,2.5026204074720737,0.7533638104099092,0.5125,0.3566749439387324,0.15490195998574316,0.5497012466003388,1.0,0.5497012466003388,0.5740042619382363,reading
ē inserted,14.0,7.0,0.7,2.610577243331642,0.7858620562406122,0.5,0.22314355131420976,0.0969100130080564,0.5810020160113615,1.0,0.5810020160113615,0.6191665351483253,variant
ī deleted,6.0,5.0,0.5,2.251629167387823,0.67780791849565,0.5666666666666667,0.5108256237659907,0.22184874961635637,0.5193959587330326,1.0,0.5193959587330326,0.5290611468099465,reading
ī for a,8.0,4.0,0.4,1.9056390622295665,0.5736545186400797,0.675,0.6931471805599453,0.30102999566398114,0.49731812900961714,1.0,0.49731812900961714,0.49597728031346455,reading
ī for ai,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ī for au,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ī for aē,17.0,7.0,0.7,2.469240782172285,0.7433155419506484,0.5588235294117647,0.22314355131420976,0.0969100130080564,0.5850712697918117,1.0,0.5850712697918117,0.6249067129347226,variant
ī for e,30.0,8.0,0.8,2.3697861309933614,0.7133767087374944,0.5533333333333333,0.10536051565782635,0.04575749056067514,0.6035411341018082,1.0,0.6035411341018082,0.6505020616802344,variant
ī for i,55.0,10.0,1.0,2.821938695879054,0.8494881933844924,0.45272727272727276,-0.0953101798043249,-0.04139268515822505,0.6693449637542075,1.0,0.6693449637542075,0.7342063340918192,variant
ī for u,3.0,3.0,0.3,1.584962500721156,0.47712125471966244,0.7,0.9162907318741551,0.3979400086720376,0.4589713149807212,1.0,0.4589713149807212,0.43876589642405833,reading
ī for x,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ī for ą,5.0,2.0,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.5228787452803376,0.41776231461046287,1.0,0.41776231461046287,0.37908679591910466,reading
ī for ē,4.0,4.0,0.4,2.0,0.6020599913279624,0.6,0.6931471805599453,0.30102999566398114,0.4856694971815877,1.0,0.4856694971815877,0.4785174793065947,reading
ī for ō,4.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ī for ū,33.0,2.0,0.2,0.19590927087360493,0.058974566961615016,0.8939393939393939,1.2039728043259361,0.5228787452803376,0.38666030201730284,1.0,0.38666030201730284,0.3362527795061797,reading
ī for ə,40.0,7.0,0.7,2.389124875607571,0.7191982509448568,0.575,0.22314355131420976,0.0969100130080564,0.5830860646874226,1.0,0.5830860646874226,0.6221106136118674,variant
ī for ə̄,21.0,6.0,0.6,2.2651253054903266,0.6818706608901272,0.6142857142857143,0.3566749439387324,0.15490195998574316,0.5572743877918218,1.0,0.5572743877918218,0.5850759864920116,reading
ī inserted,12.0,3.0,0.3,1.384431504340598,0.41675540974872916,0.7833333333333333,0.9162907318741551,0.3979400086720376,0.46471318707132125,1.0,0.46471318707132125,0.44726661795985234,reading
ń deleted,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
ń for ai,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ń for n,379.0,10.0,1.0,2.7923731070909947,0.8405880643198199,0.45092348284960415,-0.0953101798043249,-0.04139268515822505,0.6666689840186223,1.0,0.6666689840186223,0.7310613123355103,variant
ń for o,3.0,3.0,0.3,1.584962500721156,0.47712125471966244,0.7,0.9162907318741551,0.3979400086720376,0.4589713149807212,1.0,0.4589713149807212,0.43876589642405833,reading
ń for δ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ń for ṇ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ŋ deleted,5.0,2.0,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.5228787452803376,0.41776231461046287,1.0,0.41776231461046287,0.37908679591910466,reading
ŋ for a,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
ŋ for g,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ŋ for n,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ŋ for ŋ́,10.0,7.0,0.7,2.6464393446710153,0.7966576244513051,0.45999999999999996,0.22314355131420976,0.0969100130080564,0.5737009080640347,1.0,0.5737009080640347,0.6087844192938111,variant
ŋ for ŋᵛ,14.0,5.0,0.5,2.074164743022575,0.6243858035984685,0.6571428571428571,0.5108256237659907,0.22184874961635637,0.5286594776277849,1.0,0.5286594776277849,0.5428835991340977,reading
ŋ for ṇ,6.0,5.0,0.5,2.2516291673878226,0.6778079184956498,0.5666666666666667,0.5108256237659907,0.22184874961635637,0.5193959587330326,1.0,0.5193959587330326,0.5290611468099465,reading
ŋ inserted,5.0,3.0,0.3,1.3709505944546687,0.4126972515042214,0.78,0.9162907318741551,0.3979400086720376,0.46286531417686094,1.0,0.46286531417686094,0.44452726978353635,reading
ŋ́ for ŋ,62.0,9.0,0.9,2.908235209695815,0.8754660325645687,0.3838709677419355,0.0,0.0,0.6298342500766261,1.0,0.6298342500766261,0.6854657369490518,variant
ŋᵛ for ŋ,402.0,10.0,1.0,3.1580297675816253,0.9506616872418203,0.19701492537313428,-0.0953101798043249,-0.04139268515822505,0.6307102503800049,1.0,0.6307102503800049,0.6865978376860832,variant
ŋᵛ for ŋ́,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
ŋᵛ inserted,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō deleted,16.0,7.0,0.7,2.349601752714581,0.707300605431753,0.5875,0.22314355131420976,0.0969100130080564,0.5832366533091466,1.0,0.5832366533091466,0.6223230005337834,variant
ō for a,13.0,5.0,0.5,2.199687794731328,0.662172007310084,0.6076923076923076,0.5108256237659907,0.22184874961635637,0.5257433911930514,1.0,0.5257433911930514,0.5385384962893287,reading
ō for aō,79.0,7.0,0.7,0.7872655749073421,0.23699055260075885,0.8367088607594937,0.22314355131420976,0.0969100130080564,0.5279613552912716,1.0,0.5279613552912716,0.5418439334911378,reading
ō for i,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō for j,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō for o,6.0,3.0,0.3,1.2516291673878228,0.3767779228316687,0.8,0.9162907318741551,0.3979400086720376,0.4588854820087228,1.0,0.4588854820087228,0.43863908201183344,reading
ō for u,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
ō for v,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō for ā,5.0,2.0,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.5228787452803376,0.41776231461046287,1.0,0.41776231461046287,0.37908679591910466,reading
ō for ā̊,5.0,3.0,0.3,1.3709505944546687,0.4126972515042214,0.78,0.9162907318741551,0.3979400086720376,0.46286531417686094,1.0,0.46286531417686094,0.44452726978353635,reading
ō for ą,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō for ē,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō for ōi,6.0,4.0,0.4,1.9182958340544893,0.5774645866076561,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817784,1.0,0.49618731266817784,0.49428121839475103,reading
ō for ū,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō for ə,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō for δ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ō inserted,25.0,6.0,0.6,2.337906570104942,0.7037800046614839,0.588,0.3566749439387324,0.15490195998574316,0.5561802951632325,1.0,0.5561802951632325,0.5834814765159416,reading
ōi deleted,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ōi for a,4.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ōi for aō,79.0,7.0,0.7,2.0405843101365213,0.6142770860323851,0.6620253164556962,0.22314355131420976,0.0969100130080564,0.5786121025732287,1.0,0.5786121025732287,0.6157795655532985,variant
ōi for ii,3.0,3.0,0.3,1.584962500721156,0.47712125471966244,0.7,0.9162907318741551,0.3979400086720376,0.4589713149807212,1.0,0.4589713149807212,0.43876589642405833,reading
ōi for n,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ōi for o,7.0,2.0,0.2,0.9852281360342515,0.29658322151842303,0.8142857142857143,1.2039728043259361,0.5228787452803376,0.426149045743085,1.0,0.426149045743085,0.39100118635308784,reading
ōi for ō,64.0,9.0,0.9,2.739232318732108,0.8245910930305637,0.471875,0.0,0.0,0.6391165232576409,1.0,0.6391165232576409,0.697347620389023,variant
ōi for ə̄,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ōi inserted,3.0,3.0,0.3,1.584962500721156,0.47712125471966244,0.7,0.9162907318741551,0.3979400086720376,0.4589713149807212,1.0,0.4589713149807212,0.43876589642405833,reading
š deleted,24.0,9.0,0.9,3.0383201891059994,0.9146255133523655,0.3083333333333333,0.0,0.0,0.6207397116714247,1.0,0.6207397116714247,0.6735836046427299,variant
š for e,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
š for i,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
š for m,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
š for o,16.0,2.0,0.2,0.5435644431995964,0.16362920197946887,0.875,1.2039728043259361,0.5228787452803376,0.4080891122869178,1.0,0.4080891122869178,0.3655245089617589,reading
š for s,24.0,8.0,0.8,2.2986806089179534,0.6919718137354492,0.6,0.10536051565782635,0.04575749056067514,0.6098565770179636,1.0,0.6098565770179636,0.6590670540662341,variant
š for t,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
š for ā,4.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
š for ē,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
š for ō,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
š for š́,36.0,8.0,0.8,2.5901815180179555,0.7797223311378694,0.5222222222222223,0.10536051565782635,0.04575749056067514,0.6123497619241242,1.0,0.6123497619241242,0.6624202895771241,variant
š for ū,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
š for ə,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
š for ṣ̌,239.0,9.0,0.9,2.4428332982936505,0.7353660971931665,0.5476987447698745,0.0,0.0,0.6357662104907602,1.0,0.6357662104907602,0.6930882870051829,variant
š inserted,25.0,8.0,0.8,2.7026831892554926,0.8135887087426958,0.476,0.10536051565782635,0.04575749056067514,0.6092608007697753,1.0,0.6092608007697753,0.6582633807280219,variant
š́ for e,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
š́ for š,33.0,9.0,0.9,3.0210335153230905,0.9094217060184518,0.3181818181818182,0.0,0.0,0.6219008810500676,1.0,0.6219008810500676,0.6751135772016829,variant
š́ for ṣ̌,6.0,4.0,0.4,1.9182958340544896,0.5774645866076562,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817795,1.0,0.49618731266817795,0.49428121839475114,reading
ū deleted,10.0,5.0,0.5,1.9609640474436814,0.5903089986991944,0.6799999999999999,0.5108256237659907,0.22184874961635637,0.525854562117252,1.0,0.525854562117252,0.5387042577315838,reading
ū for a,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
ū for au,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ū for aē,6.0,4.0,0.4,1.9182958340544896,0.5774645866076562,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817795,1.0,0.49618731266817795,0.49428121839475114,reading
ū for aō,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ū for i,6.0,4.0,0.4,1.7924812503605778,0.5395906230238123,0.7,0.6931471805599453,0.30102999566398114,0.49505215510555023,1.0,0.49505215510555023,0.49257877769091435,reading
ū for o,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ū for u,12.0,4.0,0.4,1.6500224216483543,0.49670624243427586,0.7333333333333333,0.6931471805599453,0.30102999566398114,0.49266439329149947,1.0,0.49266439329149947,0.48899836591085705,reading
ū for ā,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ū for ą,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ū for ē,5.0,4.0,0.4,1.9219280948873623,0.5785580060704263,0.6599999999999999,0.6931471805599453,0.30102999566398114,0.4947940008672037,1.0,0.4947940008672037,0.4921916361673134,reading
ū for ī,1239.0,8.0,0.8,2.6103056874508868,0.7857803097750059,0.43510895883777234,0.10536051565782635,0.04575749056067514,0.5920859407372958,1.0,0.5920859407372958,0.6347190425586513,variant
ū for ō,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ū for ə̄,24.0,2.0,0.2,0.24988229283318544,0.0752220655280795,0.8916666666666666,1.2039728043259361,0.5228787452803376,0.3901539948407371,1.0,0.3901539948407371,0.34094719890982306,reading
ū inserted,6.0,2.0,0.2,0.6500224216483541,0.1956762467702946,0.8666666666666666,1.2039728043259361,0.5228787452803376,0.4140175401512909,1.0,0.4140175401512909,0.373812676288446,reading
ž for c,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ž for k,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ž for β,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə deleted,64.0,10.0,1.0,3.1141734725033605,0.937459626924572,0.284375,-0.0953101798043249,-0.04139268515822505,0.6492497539574091,1.0,0.6492497539574091,0.710023570183736,variant
ə for a,102.0,10.0,1.0,3.055202440682009,0.91970757747109,0.32745098039215687,-0.0953101798043249,-0.04139268515822505,0.655580736692078,1.0,0.655580736692078,0.7177816637950031,variant
ə for aē,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for e,10.0,5.0,0.5,2.2464393446710154,0.6762456261857126,0.58,0.5108256237659907,0.22184874961635637,0.5223387189888816,1.0,0.5223387189888816,0.5334580049969965,reading
ə for i,69.0,8.0,0.8,2.8521878223246375,0.8585940877872457,0.39855072463768104,0.10536051565782635,0.04575749056067514,0.601149826690333,1.0,0.601149826690333,0.6472330888551497,variant
ə for m,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for o,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for s,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for t,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for u,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for w,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for ā,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
ə for ā̊,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for ą,14.0,5.0,0.5,2.0741647430225756,0.6243858035984686,0.6571428571428571,0.5108256237659907,0.22184874961635637,0.5286594776277849,1.0,0.5286594776277849,0.5428835991340977,reading
ə for ą̇,6.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
ə for ē,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for ī,6.0,4.0,0.4,1.9182958340544893,0.5774645866076561,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817784,1.0,0.49618731266817784,0.49428121839475103,reading
ə for ō,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ə for š,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə for ə̄,19.0,7.0,0.7,2.6755957776053108,0.8054345853310931,0.4578947368421053,0.22314355131420976,0.0969100130080564,0.575368832494508,1.0,0.575368832494508,0.6111652643207804,variant
ə for ə̄u,8.0,8.0,0.8,3.0,0.9030899869919436,0.2,0.10536051565782635,0.04575749056067514,0.5626361203320872,1.0,0.5626361203320872,0.5928637522477954,reading
ə inserted,326.0,9.0,0.9,2.940652490389039,0.885224606431088,0.3742331288343559,0.0,0.0,0.629864433816361,1.0,0.629864433816361,0.685504781768805,variant
ə̄ for aē,6.0,4.0,0.4,1.7924812503605778,0.5395906230238123,0.7,0.6931471805599453,0.30102999566398114,0.49505215510555023,1.0,0.49505215510555023,0.49257877769091435,reading
ə̄ for e,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə̄ for i,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ə̄ for ē,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ə̄ for ī,4.0,4.0,0.4,2.0,0.6020599913279624,0.6,0.6931471805599453,0.30102999566398114,0.4856694971815877,1.0,0.4856694971815877,0.4785174793065947,reading
ə̄ for ə,30.0,10.0,1.0,3.1492553971685,0.9480203385544029,0.2666666666666668,-0.0953101798043249,-0.04139268515822505,0.6474628485315336,1.0,0.6474628485315336,0.7078111727821753,variant
