app_id,stanza,lemma,app_relevance,mean_variant_likelihood,variant_rdgs,reading_rdgs
app-Y17.15-1-1,Y17.15,uši.darənəm. mazdaδātəm. aṣ̌a.xᵛāϑrəm. yazatəm. yazamaide. vīspā̊. garaiiō.,meaningful,0.7358346111597586,72,1
app-Y17.15-3-3,Y17.15,uši.darənəm. mazdaδātəm. aṣ̌a.xᵛāϑrəm. yazatəm. yazamaide. vīspā̊. garaiiō.,meaningful,0.7390246646116266,72,0
app-Y17.15-8-9,Y17.15,aṣ̌a.xᵛāϑrā̊.,meaningful,0.7390246646116266,72,0
app-Y17.15-12-12,Y17.15,pouru.xᵛāϑrā̊. mazdaδāta. aṣ̌auuana. aṣ̌ahe. ratauuō.,meaningful,0.7388521823815758,73,0
app-Y17.15-18-18,Y17.15,uγrəm. kauuaēm. xᵛarənō. mazdaδātəm.,meaningful,0.7390246646116266,72,0
app-Y17.15-26-26,Y17.15,aṣ̌īm. vaŋᵛhīm.,meaningful,0.7390246646116266,72,0
app-Y17.15-28-28,Y17.15,xšōiϑnīm. bərəzaitīm. amauuaitīm. huraōδąm. xᵛāparąm. xᵛarənō. mazdaδātəm.,meaningful,0.7390246646116266,72,0
app-Y17.15-31-31,Y17.15,xšōiϑnīm. bərəzaitīm. amauuaitīm. huraōδąm. xᵛāparąm. xᵛarənō. mazdaδātəm.,meaningful,0.7390246646116266,72,0
app-Y17.16-n-1,Y17.16,daɱąm. vaŋᵛhīm. āfritīm.,meaningful,0.7390246646116266,72,0
app-Y17.16-4-4,Y17.16,daɱəmca. narəm. aṣ̌auuanəm.,meaningful,0.7358346111597586,72,1
app-Y17.17-8-10,Y17.17,imā̊. asā̊sca. šōiϑrā̊sca. gaōiiaōitīšca. maēϑańiiā̊sca. auuō.xᵛarənā̊sca. yazamaide. iməmca. šōiϑrahe. paitīm.,meaningful,0.7390246646116266,72,0
app-Y17.18-n-n,Y17.18,,meaningful,0.7390246646116266,72,0
app-Y17.19-n-2,Y17.19,aṣ̌āunąm. vaŋᵛhīš.,meaningful,0.7390246646116266,72,0
app-Y17.19-4-4,Y17.19,spəṇtā̊. frauuaṣ̌aiiō. staōmi. zbaiiemi. ufiiemi.,meaningful,0.7390246646116266,72,0
app-Y17.19-10-10,Y17.19,vīsiiā̊.,meaningful,0.7389079637589815,73,0
app-Y17.19-13-13,Y17.19,zaraϑuštrō.təmā̊.,meaningful,0.7390246646116266,72,0
app-Y17.2-n-n,Y17.2,asńiia. aṣ̌auuana. aṣ̌ahe. ratauuō.,meaningful,0.7390246646116266,72,0
app-Y17.2-5-5,Y17.2,hāuuanīm.,meaningful,0.7390246646116266,72,0
app-Y17.2-10-11,Y17.2,sāuuaŋhaēm. vīsīmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.2-14-14,Y17.2,sāuuaŋhaēm. vīsīmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.2-17-17,Y17.2,miϑrəm. vouru.gaōiiaōitīm. hazaŋhra.gaōšəm. baēuuarə.cašmanəm. aōxtō.nāmanəm. yazatəm. yazamaide. rāma. xᵛāstrəm. yazamaide.,meaningful,0.7390246646116266,72,0
app-Y17.20-2-2,Y17.20,vīspe. aṣ̌auuanō. yazata.,meaningful,0.7390246646116266,72,0
app-Y17.20-10-12,Y17.20,hāuuanīm. paiti. ratūm. sāuuaŋhaēm. vīsīmca. paiti. ratūm. ratauuō. vīspe. mazišta. paiti. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.20-14-14,Y17.20,hāuuanīm. paiti. ratūm. sāuuaŋhaēm. vīsīmca. paiti. ratūm. ratauuō. vīspe. mazišta. paiti. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.20-19-19,Y17.20,hāuuanīm. paiti. ratūm. sāuuaŋhaēm. vīsīmca. paiti. ratūm. ratauuō. vīspe. mazišta. paiti. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.3-3-3,Y17.3,rapiϑβinəm. aṣ̌auuanəm. aṣ̌ahe. ratūm. zōt,meaningful,0.7390246646116266,72,0
app-Y17.3-10-10,Y17.3,frādat̰.fšaōm. zaṇtuməmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.4-n-n,Y17.4,uzaiieirinəm. aṣ̌auuanəm. aṣ̌ahe. ratūm. yazamaide. frādat̰.vīrəm. dax́iiuməmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.4-3-3,Y17.4,uzaiieirinəm. aṣ̌auuanəm. aṣ̌ahe. ratūm. yazamaide. frādat̰.vīrəm. dax́iiuməmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.4-6-6,Y17.4,uzaiieirinəm. aṣ̌auuanəm. aṣ̌ahe. ratūm. yazamaide. frādat̰.vīrəm. dax́iiuməmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7358346111597586,72,1
app-Y17.4-9-9,Y17.4,uzaiieirinəm. aṣ̌auuanəm. aṣ̌ahe. ratūm. yazamaide. frādat̰.vīrəm. dax́iiuməmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.4-13-13,Y17.4,bərəzaṇtəm. ahurəm. xšaϑrīm. xšaētəm. apąm. napātəm. auruuat̰.aspəm. yazamaide. apəmca. mazdaδātąm. aṣ̌aōnīm.,meaningful,0.7390246646116266,72,0
app-Y17.4-17-17,Y17.4,bərəzaṇtəm. ahurəm. xšaϑrīm. xšaētəm. apąm. napātəm. auruuat̰.aspəm. yazamaide. apəmca. mazdaδātąm. aṣ̌aōnīm.,meaningful,0.7390246646116266,72,0
app-Y17.4-19-19,Y17.4,bərəzaṇtəm. ahurəm. xšaϑrīm. xšaētəm. apąm. napātəm. auruuat̰.aspəm. yazamaide. apəmca. mazdaδātąm. aṣ̌aōnīm.,meaningful,0.7390246646116266,72,0
app-Y17.5-n-n,Y17.5,aiβisrūϑriməm. aibigāim. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.5-4-4,Y17.5,aiβisrūϑriməm. aibigāim. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.5-7-7,Y17.5,yazamaide. frādat̰.vīspąm.hujiiāitīm. zaraϑuštrō.təməmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.5-10-10,Y17.5,yazamaide. frādat̰.vīspąm.hujiiāitīm. zaraϑuštrō.təməmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.5-12-14,Y17.5,aṣ̌āunąm. vaŋᵛhīš. sūrā̊. spəṇtā̊. frauuaṣ̌aiiō.,meaningful,0.7390246646116266,72,0
app-Y17.5-22-22,Y17.5,hušitīm.,meaningful,0.7390246646116266,72,0
app-Y17.5-33-33,Y17.5,yazamaide.,meaningful,0.7380573632127336,73,0
app-Y17.6-3-3,Y17.6,ušahinəm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.6-6-6,Y17.6,bərəjīm. nmānīmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.6-9-9,Y17.6,bərəjīm. nmānīmca. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.6-12-12,Y17.6,sraōšəm. aṣ̌īm. huraōδəm. vərəϑrājanəm. frādat̰.gaēϑəm.,meaningful,0.7390246646116266,72,0
app-Y17.6-18-18,Y17.6,aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.6-21-21,Y17.6,razištəm.,meaningful,0.7390246646116266,72,0
app-Y17.7-8-8,Y17.7,māhiia. aṣ̌auuana. aṣ̌ahe. ratauuō. yazamaide. aṇtarə.mā̊ŋhəm. aṣ̌auuanəm. aṣ̌ahe. ratūm. yazamaide. pərənō.mā̊ŋhəm. vīšaptaϑəm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.7-14-14,Y17.7,māhiia. aṣ̌auuana. aṣ̌ahe. ratauuō. yazamaide. aṇtarə.mā̊ŋhəm. aṣ̌auuanəm. aṣ̌ahe. ratūm. yazamaide. pərənō.mā̊ŋhəm. vīšaptaϑəm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.8-8-8,Y17.8,maiδiiōizarəmaēm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.8-13-13,Y17.8,maiδiiōišəməm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.8-18-18,Y17.8,paitišhahīm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.8-20-21,Y17.8,aiiāϑriməm. fraōuruuaēštriməm.,meaningful,0.7390246646116266,72,0
app-Y17.8-25-25,Y17.8,varšni.harštəm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.8-30-30,Y17.8,maiδiiāirīm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.8-32-32,Y17.8,hamaspaϑmaēdaēm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.8-35-35,Y17.8,hamaspaϑmaēdaēm. aṣ̌auuanəm. aṣ̌ahe. ratūm.,meaningful,0.7390246646116266,72,0
app-Y17.9-1-1,Y17.9,vīspe. aṣ̌ahe.,meaningful,0.7390246646116266,72,0
app-Y17.9-8-8,Y17.9,ratauuō. ϑraiiasca. ϑrisąsca. nazdišta.,meaningful,0.7390246646116266,72,0
app-Y17.9-11-11,Y17.9,pairiš.hāuuanaiiō. yōi. həṇti. aṣ̌ahe. yat̰. vahištahe.,meaningful,0.7390246646116266,72,0
app-Y17.9-17-17,Y17.9,mazdō.frasāsta. zaraϑuštrō.fraōxta.,meaningful,0.7390246646116266,72,0
app-Y18.1-1-1,Y18.1,vohū.,meaningful,0.7390246646116266,72,0
app-Y18.10-1-1,Y18.10,vohū.,meaningful,0.7390246646116266,72,0
app-Y18.13-1-1,Y18.13,ahū.,meaningful,0.7390246646116266,72,0
app-Y18.14-1-1,Y18.14,vohū.,meaningful,0.7390246646116266,72,0
app-Y18.2-1-2,Y18.2,dāidī. mōi. yə̄. gąm. tašō. apascā. uruuarā̊scā. amərətātā. hauruuātā. spə̄ništā. maińiiū. mazdā. təuuīšī. utaiiūitī. manaŋhā. vohū. sə̄ṇghē.,meaningful,0.7390246646116266,72,0
app-Y18.2-9-10,Y18.2,dāidī. mōi. yə̄. gąm. tašō. apascā. uruuarā̊scā. amərətātā. hauruuātā. spə̄ništā. maińiiū. mazdā. təuuīšī. utaiiūitī. manaŋhā. vohū. sə̄ṇghē.,meaningful,0.7390246646116266,72,0
app-Y18.2-13-13,Y18.2,dāidī. mōi. yə̄. gąm. tašō. apascā. uruuarā̊scā. amərətātā. hauruuātā. spə̄ništā. maińiiū. mazdā. təuuīšī. utaiiūitī. manaŋhā. vohū. sə̄ṇghē.,meaningful,0.7390246646116266,72,0
app-Y18.2-15-16,Y18.2,dāidī. mōi. yə̄. gąm. tašō. apascā. uruuarā̊scā. amərətātā. hauruuātā. spə̄ništā. maińiiū. mazdā. təuuīšī. utaiiūitī. manaŋhā. vohū. sə̄ṇghē.,meaningful,0.7390246646116266,72,0
app-Y18.3-1-2,Y18.3,spəṇtā. maińiiū. vahištācā. manaŋhā. hacā. aṣ̌āt̰. š́iiaōϑanācā. vacaŋhācā. aɱāi. dąn. hauruuātā. amərətātā.,meaningful,0.7390246646116266,72,0
app-Y18.3-9-9,Y18.3,spəṇtā. maińiiū. vahištācā. manaŋhā. hacā. aṣ̌āt̰. š́iiaōϑanācā. vacaŋhācā. aɱāi. dąn. hauruuātā. amərətātā.,meaningful,0.7379885664320962,73,0
app-Y18.3-11-11,Y18.3,spəṇtā. maińiiū. vahištācā. manaŋhā. hacā. aṣ̌āt̰. š́iiaōϑanācā. vacaŋhācā. aɱāi. dąn. hauruuātā. amərətātā.,meaningful,0.7390246646116266,72,0
app-Y18.3-17-17,Y18.3,mazdā̊. xšaϑrā. ārmaitī. ahurō. spəṇtā. maińiiū.,meaningful,0.7390246646116266,72,0
app-Y18.4-1-1,Y18.4,maińiiə̄uš. spə̄ništahiiā. vahištəm.,meaningful,0.7390246646116266,72,0
app-Y18.4-6-6,Y18.4,hizuuā̊.uxδāiš. vaŋhə̄uš. ə̄əānū. manaŋhō. ārmatōiš. zastōibiiā. š́iiaōϑanā. vərəziiat̰. ōiiā. cistī. huuō. ptā. aṣ̌ahiiā. mazdā̊.,meaningful,0.7390246646116266,72,0
app-Y18.5-7-7,Y18.5,ahiiā. maińiiə̄uš. tuuə̄m. ahī. tā. spəṇtō. yə̄. aɱāi. gąm.,meaningful,0.7390246646116266,72,0
app-Y18.5-9-9,Y18.5,rāńiiō.skərətīm.,meaningful,0.7390246646116266,72,0
app-Y18.5-19-19,Y18.5,ārmaitīm. hiiat̰. hə̄m. vohū. mazdā.,meaningful,0.7390246646116266,72,0
app-Y18.5-21-21,Y18.5,hə̄mə.fraštā. manaŋhā.,meaningful,0.7390246646116266,72,0
app-Y18.6-7-9,Y18.6,aɱāt̰. maińiiə̄uš. rārəš́iieiṇtī. drəguuaṇtō. mazdā. spəṇtāt̰. nōit̰. iϑā. aṣ̌āunō. kasə̄ušcīt̰.,meaningful,0.7388521823815758,73,0
app-Y18.6-12-12,Y18.6,nā. aṣ̌āunē. kāϑə̄. aŋhat̰. isuuācīt̰. hąs. paraōš. akō. drəguuāitē.,meaningful,0.7390246646116266,72,0
app-Y18.7-2-2,Y18.7,maińiiū.,meaningful,0.7390246646116266,72,0
app-Y18.7-7-8,Y18.7,yā.,meaningful,0.7390246646116266,72,0
app-Y18.7-11-11,Y18.7,hanarə.,meaningful,0.7390246646116266,72,0
app-Y18.7-15-15,Y18.7,baxšaitī.,meaningful,0.7390246646116266,72,0
app-Y18.7-19-20,Y18.7,ā.,meaningful,0.7390246646116266,72,0
app-Y18.8-3-3,Y18.8,tā. dā̊. spəṇtā. maińiiū. mazdā. ahurā. āϑrā. vaŋhāu.,meaningful,0.7390246646116266,72,0
app-Y18.8-8-8,Y18.8,vīdāitīm. rānōibiiā. ārmatōiš. dəbązaŋhā. aṣ̌ax́iiācā.,meaningful,0.7379885664320962,73,0
app-Y18.8-11-11,Y18.8,vīdāitīm. rānōibiiā. ārmatōiš. dəbązaŋhā. aṣ̌ax́iiācā.,meaningful,0.7358346111597586,72,1
app-Y18.8-13-17,Y18.8,zī. pourūš. išəṇtō. vāurāitē.,meaningful,0.7390246646116266,72,0
app-Y18.9-3-3,Y18.9,maińiiū.,meaningful,0.7390246646116266,72,0
app-Y18.9-6-6,Y18.9,hacā.,meaningful,0.7390246646116266,72,0
app-Y19.10-3-3,Y19.10,aētat̰ca. aēšąm. uxδanąm. uxδō.təməm. yāiš. yauua. fraca. vaōce. fraca. mruiiē. fraca. vaxšiiete. asti. zī. ana. auuauuat̰. uxδata. yaϑa. yat̰. dit̰. vīspō. aŋhuš. astuuā̊. ⁺āsixšat̰. ⁺saš́ąs. dadrānō. nī. pairi. iriϑiiąstātat̰.,meaningful,0.7390246646116266,72,0
app-Y19.10-7-7,Y19.10,aētat̰ca. aēšąm. uxδanąm. uxδō.təməm. yāiš. yauua. fraca. vaōce. fraca. mruiiē. fraca. vaxšiiete. asti. zī. ana. auuauuat̰. uxδata. yaϑa. yat̰. dit̰. vīspō. aŋhuš. astuuā̊. ⁺āsixšat̰. ⁺saš́ąs. dadrānō. nī. pairi. iriϑiiąstātat̰.,meaningful,0.7390246646116266,72,0
app-Y19.10-11-11,Y19.10,aētat̰ca. aēšąm. uxδanąm. uxδō.təməm. yāiš. yauua. fraca. vaōce. fraca. mruiiē. fraca. vaxšiiete. asti. zī. ana. auuauuat̰. uxδata. yaϑa. yat̰. dit̰. vīspō. aŋhuš. astuuā̊. ⁺āsixšat̰. ⁺saš́ąs. dadrānō. nī. pairi. iriϑiiąstātat̰.,meaningful,0.7390246646116266,72,0
app-Y19.10-19-19,Y19.10,aētat̰ca. aēšąm. uxδanąm. uxδō.təməm. yāiš. yauua. fraca. vaōce. fraca. mruiiē. fraca. vaxšiiete. asti. zī. ana. auuauuat̰. uxδata. yaϑa. yat̰. dit̰. vīspō. aŋhuš. astuuā̊. ⁺āsixšat̰. ⁺saš́ąs. dadrānō. nī. pairi. iriϑiiąstātat̰.,meaningful,0.7379885664320962,73,0
app-Y19.10-23-23,Y19.10,aētat̰ca. aēšąm. uxδanąm. uxδō.təməm. yāiš. yauua. fraca. vaōce. fraca. mruiiē. fraca. vaxšiiete. asti. zī. ana. auuauuat̰. uxδata. yaϑa. yat̰. dit̰. vīspō. aŋhuš. astuuā̊. ⁺āsixšat̰. ⁺saš́ąs. dadrānō. nī. pairi. iriϑiiąstātat̰.,meaningful,0.7390246646116266,72,0
app-Y19.10-28-29,Y19.10,aētat̰ca. aēšąm. uxδanąm. uxδō.təməm. yāiš. yauua. fraca. vaōce. fraca. mruiiē. fraca. vaxšiiete. asti. zī. ana. auuauuat̰. uxδata. yaϑa. yat̰. dit̰. vīspō. aŋhuš. astuuā̊. ⁺āsixšat̰. ⁺saš́ąs. dadrānō. nī. pairi. iriϑiiąstātat̰.,meaningful,0.7390246646116266,72,0
app-Y19.11-n-n,Y19.11,aētat̰ca. nō. vacō. frāuuaōce. sixšaēmca. hišmāirīmca. yaϑna. kaɱāicit̰. hātąm. aṣ̌āt̰. haca. yat̰. vahištāt̰.,meaningful,0.7390246646116266,72,0
app-Y19.11-3-4,Y19.11,aētat̰ca. nō. vacō. frāuuaōce. sixšaēmca. hišmāirīmca. yaϑna. kaɱāicit̰. hātąm. aṣ̌āt̰. haca. yat̰. vahištāt̰.,meaningful,0.7390246646116266,72,0
app-Y19.11-7-7,Y19.11,aētat̰ca. nō. vacō. frāuuaōce. sixšaēmca. hišmāirīmca. yaϑna. kaɱāicit̰. hātąm. aṣ̌āt̰. haca. yat̰. vahištāt̰.,meaningful,0.7390246646116266,72,0
app-Y19.12-6-7,Y19.12,yaϑa. frā. iδa. āmraōt̰. yat̰. dim. ahūmca. ratūmca. ādadat̰. iϑa. dim.,meaningful,0.7388521823815758,73,0
app-Y19.12-11-12,Y19.12,para.cinasti. yim. ahurəm. mazdąm.,meaningful,0.7390246646116266,72,0
app-Y19.12-15-15,Y19.12,manas.paōiriiaēibiiō. dāmabiiō. yaϑa. īm. vīspanąm. mazištəm. cinasti. aϑa. aɱāi. dāmąn. cinasti.,meaningful,0.7390246646116266,72,0
app-Y19.12-22-22,Y19.12,manas.paōiriiaēibiiō. dāmabiiō. yaϑa. īm. vīspanąm. mazištəm. cinasti. aϑa. aɱāi. dāmąn. cinasti.,meaningful,0.7390246646116266,72,0
app-Y19.12-24-24,Y19.12,manas.paōiriiaēibiiō. dāmabiiō. yaϑa. īm. vīspanąm. mazištəm. cinasti. aϑa. aɱāi. dāmąn. cinasti.,meaningful,0.7358346111597586,72,1
app-Y19.13-2-2,Y19.13,vaŋhə̄uš. iδa. ϑritīm. t̰kaēšəm. ā.drəṇjaiieiti. dazda. manaŋhō. para. īm. iδa. manaŋhe. cinasti. yaϑa. fradaxštārəm. manaŋhe. manaŋhō. aētauuaitiia. īm. kāraiieiti. š́iiaōϑənanąm. iδa. ahūm. kāraiieiti.,meaningful,0.7390246646116266,72,0
app-Y19.13-4-4,Y19.13,vaŋhə̄uš. iδa. ϑritīm. t̰kaēšəm. ā.drəṇjaiieiti. dazda. manaŋhō. para. īm. iδa. manaŋhe. cinasti. yaϑa. fradaxštārəm. manaŋhe. manaŋhō. aētauuaitiia. īm. kāraiieiti. š́iiaōϑənanąm. iδa. ahūm. kāraiieiti.,meaningful,0.7390246646116266,72,0
app-Y19.13-13-13,Y19.13,vaŋhə̄uš. iδa. ϑritīm. t̰kaēšəm. ā.drəṇjaiieiti. dazda. manaŋhō. para. īm. iδa. manaŋhe. cinasti. yaϑa. fradaxštārəm. manaŋhe. manaŋhō. aētauuaitiia. īm. kāraiieiti. š́iiaōϑənanąm. iδa. ahūm. kāraiieiti.,meaningful,0.7390246646116266,72,0
app-Y19.13-16-16,Y19.13,vaŋhə̄uš. iδa. ϑritīm. t̰kaēšəm. ā.drəṇjaiieiti. dazda. manaŋhō. para. īm. iδa. manaŋhe. cinasti. yaϑa. fradaxštārəm. manaŋhe. manaŋhō. aētauuaitiia. īm. kāraiieiti. š́iiaōϑənanąm. iδa. ahūm. kāraiieiti.,meaningful,0.7390246646116266,72,0
app-Y19.13-21-21,Y19.13,vaŋhə̄uš. iδa. ϑritīm. t̰kaēšəm. ā.drəṇjaiieiti. dazda. manaŋhō. para. īm. iδa. manaŋhe. cinasti. yaϑa. fradaxštārəm. manaŋhe. manaŋhō. aētauuaitiia. īm. kāraiieiti. š́iiaōϑənanąm. iδa. ahūm. kāraiieiti.,meaningful,0.7390246646116266,72,0
app-Y19.14-2-2,Y19.14,mazda. iϑa. təm. yat̰. aɱāi. dāmąn. xšaϑrəm. ahurāi. cinasti. tat̰. mazda. tauua. xšaϑrəm. drigubiiō. vāstārəm. cinasti. yaϑa. uruuaϑəm. spitamāi. paṇca. t̰kaēša. vīspəm. vacō. frauuākəm. haurum. vacō. ahurahe. mazdā̊.,meaningful,0.7390246646116266,72,0
app-Y19.14-5-5,Y19.14,dāmąn.,meaningful,0.7379885664320962,73,0
app-Y19.14-18-18,Y19.14,mazda. iϑa. təm. yat̰. aɱāi. dāmąn. xšaϑrəm. ahurāi. cinasti. tat̰. mazda. tauua. xšaϑrəm. drigubiiō. vāstārəm. cinasti. yaϑa. uruuaϑəm. spitamāi. paṇca. t̰kaēša. vīspəm. vacō. frauuākəm. haurum. vacō. ahurahe. mazdā̊.,meaningful,0.7390246646116266,72,0
app-Y19.15-14-14,Y19.15,vahištō. ahurō. mazdā̊. ahunəm. vairīm. frāmraōt̰. vahištō. hāmō. kāraiiat̰. hiϑβat̰. akō. abauuat̰. aṇtarəca. druuaṇtəm. āmrūta. aiia. aṇtarə.uxti. nōit̰. nā. manā̊. nōit̰. sə̄ŋha. nōit̰. xratauuō. naēδa. varana. nōit̰.,meaningful,0.7390246646116266,72,0
app-Y19.15-18-19,Y19.15,vahištō. ahurō. mazdā̊. ahunəm. vairīm. frāmraōt̰. vahištō. hāmō. kāraiiat̰. hiϑβat̰. akō. abauuat̰. aṇtarəca. druuaṇtəm. āmrūta. aiia. aṇtarə.uxti. nōit̰. nā. manā̊. nōit̰. sə̄ŋha. nōit̰. xratauuō. naēδa. varana. nōit̰.,meaningful,0.7390246646116266,72,0
app-Y19.15-25-26,Y19.15,vahištō. ahurō. mazdā̊. ahunəm. vairīm. frāmraōt̰. vahištō. hāmō. kāraiiat̰. hiϑβat̰. akō. abauuat̰. aṇtarəca. druuaṇtəm. āmrūta. aiia. aṇtarə.uxti. nōit̰. nā. manā̊. nōit̰. sə̄ŋha. nōit̰. xratauuō. naēδa. varana. nōit̰.,meaningful,0.7390246646116266,72,0
app-Y19.15-29-29,Y19.15,naēδa. š́iiaōϑana. nōit̰. daēnā̊. nōit̰. uruuąnō. haciṇte.,meaningful,0.7390246646116266,72,0
app-Y19.15-34-34,Y19.15,naēδa. š́iiaōϑana. nōit̰. daēnā̊. nōit̰. uruuąnō. haciṇte.,meaningful,0.7390246646116266,72,0
app-Y19.16-2-2,Y19.16,aētat̰ca. vacō. mazdō.uxδəm.,meaningful,0.7390246646116266,72,0
app-Y19.16-4-4,Y19.16,ϑri.afsməm. caϑru.pištrəm. paṇca.ratu.,meaningful,0.7390246646116266,72,0
app-Y19.16-9-9,Y19.16,rāiti.haṇkərəϑəm. kāiš. hē. afsmąn. humatəm. hūxtəm. huuarštəm.,meaningful,0.7390246646116266,72,0
app-Y19.16-11-12,Y19.16,rāiti.haṇkərəϑəm. kāiš. hē. afsmąn. humatəm. hūxtəm. huuarštəm.,meaningful,0.7390246646116266,72,0
app-Y19.17-2-3,Y19.17,raϑaēštā̊. vāstriiō. fšuiiąs. hūitiš. ⁺vīspaiieirina.,meaningful,0.7390246646116266,72,0
app-Y19.17-5-8,Y19.17,raϑaēštā̊. vāstriiō. fšuiiąs. hūitiš. ⁺vīspaiieirina.,meaningful,0.7390246646116266,72,0
app-Y19.17-11-13,Y19.17,arš.manaŋha.,meaningful,0.7390246646116266,72,0
app-Y19.17-17-17,Y19.17,yeŋ́he. š́iiaōϑnāiš. gaēϑā̊. aṣ̌a. frādəṇte.,meaningful,0.7390246646116266,72,0
app-Y19.17-19-20,Y19.17,yeŋ́he. š́iiaōϑnāiš. gaēϑā̊. aṣ̌a. frādəṇte.,meaningful,0.7390246646116266,72,0
app-Y19.18-2-2,Y19.18,kaiia. ratauuō. nmāńiiō. vīsiiō. zaṇtumō. dax́iiumō. zaraϑuštrō. puxδō. ā̊ŋhąm. dax́iiunąm. yā̊. ańiiā̊. rajōit̰. zaraϑuštrōit̰.,meaningful,0.7390246646116266,72,0
app-Y19.18-4-5,Y19.18,kaiia. ratauuō. nmāńiiō. vīsiiō. zaṇtumō. dax́iiumō. zaraϑuštrō. puxδō. ā̊ŋhąm. dax́iiunąm. yā̊. ańiiā̊. rajōit̰. zaraϑuštrōit̰.,meaningful,0.7390246646116266,72,0
app-Y19.18-16-18,Y19.18,caϑru.ratuš. raγa. zaraϑuštriš. kaiia. aiŋ́hā̊. ratauuō. nmāńiiasca. vīsiiasca. zaṇtumasca. zaraϑuštrō. tūiriiō.,meaningful,0.7390246646116266,72,0
app-Y19.18-20-20,Y19.18,caϑru.ratuš. raγa. zaraϑuštriš. kaiia. aiŋ́hā̊. ratauuō. nmāńiiasca. vīsiiasca. zaṇtumasca. zaraϑuštrō. tūiriiō.,meaningful,0.7390246646116266,72,0
app-Y19.18-24-24,Y19.18,caϑru.ratuš. raγa. zaraϑuštriš. kaiia. aiŋ́hā̊. ratauuō. nmāńiiasca. vīsiiasca. zaṇtumasca. zaraϑuštrō. tūiriiō.,meaningful,0.7379885664320962,73,0
app-Y19.19-2-5,Y19.19,kat̰. humatəm. aṣ̌auuanəm.,meaningful,0.7390246646116266,72,0
app-Y19.19-9-9,Y19.19,manas.paōiriiō. kat̰. hūxtəm. mąϑrō. spəṇtō. kat̰. huuarštəm. staōtāiš.,meaningful,0.7390246646116266,72,0
app-Y19.19-11-11,Y19.19,aṣ̌a.paōiriiāišca. dāmə̄bīš.,meaningful,0.7390246646116266,72,0
app-Y19.2-24-24,Y19.2,ahūm.,meaningful,0.7390246646116266,72,0
app-Y19.2-28-28,Y19.2,vohu.,meaningful,0.7390246646116266,72,0
app-Y19.21-n-n,Y19.21,baγąm. ahunahe. vairiiehe.,meaningful,0.7390246646116266,72,0
app-Y19.21-2-2,Y19.21,baγąm. ahunahe. vairiiehe.,meaningful,0.7390246646116266,72,0
app-Y19.21-4-4,Y19.21,ahunahe. vairiiehe.,meaningful,0.7390246646116266,72,0
app-Y19.3-9-9,Y19.3,spitama.,meaningful,0.7390246646116266,72,0
app-Y19.3-13-13,Y19.3,frāuuaōcim.,meaningful,0.7390246646116266,72,0
app-Y19.4-14-14,Y19.4,puϑrəm.,meaningful,0.7390246646116266,72,0
