app_id,wit,lem,rdg,leading_punct_added,trailing_punct_added,cv_tail_absorbed
apparatus_multi_Y9_10mss.v3__app-Y9.31b-6-7,#ms0088,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-6-7,#ms0410,jaiδi.,jaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31c-7-8,#ms0006,vacō.,vaca.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31c-7-8,#ms0008,vacō.,vaca.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31c-7-8,#ms0083,vacō.,s.vaca.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31c-7-8,#ms0088,vacō.,vaca.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31c-7-8,#ms0400,vacō.,vaca.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31c-7-8,#ms0410,vacō.,vaca.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-4-5,#ms0005,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-4-5,#ms0006,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-4-5,#ms0008,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-4-5,#ms0015,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-4-5,#ms0060,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-4-5,#ms0088,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-4-5,#ms0410,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-5-6,#ms0006,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-5-6,#ms0008,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-5-6,#ms0015,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-5-6,#ms0083,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-5-6,#ms0088,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-6-7,#ms0006,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-6-7,#ms0008,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-6-7,#ms0015,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-6-7,#ms0083,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31d-6-7,#ms0088,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-3-4,#ms0060,maōδanō.kairiiāi.,maōtanō.kairiiā.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-5-6,#ms0005,yeŋ́he.,yeŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-5-6,#ms0006,yeŋ́he.,yeŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-5-6,#ms0008,yeŋ́he.,yeŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-5-6,#ms0015,yeŋ́he.,yeŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-5-6,#ms0060,yeŋ́he.,yeŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-6-7,#ms0006,frafrauuaite.,frafrauuaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-6-7,#ms0083,frafrauuaite.,frafrauuaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-6-7,#ms0088,frafrauuaite.,frafrauuaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32a-6-7,#ms0410,frafrauuaite.,frafrauuaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-2-3,#ms0410,aṣ̌aōne.,aṣ̌aono.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-4-5,#ms0005,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-4-5,#ms0006,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-4-5,#ms0008,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-4-5,#ms0015,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-4-5,#ms0060,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-4-5,#ms0088,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-4-5,#ms0410,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-5-6,#ms0005,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-5-6,#ms0006,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-5-6,#ms0008,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-5-6,#ms0015,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-5-6,#ms0060,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-5-6,#ms0088,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-5-6,#ms0410,vadarə.,vadairi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-6-7,#ms0005,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-6-7,#ms0006,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-6-7,#ms0008,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-6-7,#ms0015,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-6-7,#ms0088,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-6-7,#ms0410,jaiδi.,jaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-7-8,#ms0083,yat̰.,.yat̰.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.32b-11-12,#ms0005,aṣ̌aōne.,aṣ̌aōnehaō,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-13-14,#ms0005,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-13-14,#ms0006,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-13-14,#ms0008,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-13-14,#ms0015,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-13-14,#ms0060,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-13-14,#ms0088,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-13-14,#ms0400,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-14-15,#ms0005,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-14-15,#ms0006,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-14-15,#ms0008,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-14-15,#ms0015,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-14-15,#ms0083,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-14-15,#ms0088,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-15-16,#ms0005,jaiδi.,əjaiδe...,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-15-16,#ms0006,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-15-16,#ms0015,jaiδi.,əjaiδe,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-15-16,#ms0060,jaiδi.,jaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-15-16,#ms0083,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.32b-15-16,#ms0088,jaiδi.,əjaiδe.,0,0,1
